dates,region,department,commune,IdpsInd,IdpReturn,ReturnFromOutsideBorder,Refugees,RessortissantPaysTiers
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,32,0,140,105,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,54,0,91,259,0
2023-04-30,Maradi,Madarounfa,Gabi,14,0,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,41,0,0,42,0
2023-04-30,Maradi,Guidan_Roumdji,Tibiri,203,0,0,0,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,783,0,0,889,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,90,0,0,175,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Roumdji,149,0,0,602,0
2023-04-30,Maradi,Madarounfa,Safo,45,18,0,35,0
2023-04-30,Maradi,Madarounfa,Gabi,23,0,0,70,0
2023-04-30,Maradi,Madarounfa,Gabi,203,675,40,120,0
2023-04-30,Maradi,Madarounfa,Gabi,68,0,0,0,0
2023-04-30,Maradi,Madarounfa,Gabi,0,900,105,0,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Sori,86,0,0,983,0
2023-04-30,Maradi,Guidan_Roumdji,Guidan_Sori,392,0,0,1337,0
2023-04-30,Tillabéry,Ouallam,Ouallam,6000,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,200,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,915,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,233,0,0,0,0
2023-04-30,Tillabéry,Ouallam,Tondikiwindi,2800,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,1600,0,0,0,0
2023-04-30,Tillabéry,Ouallam,Tondikiwindi,441,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,168,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,4001,0,0,0,0
2023-04-30,Tillabéry,Tera,Tera,2606,0,0,0,0
2023-04-30,Tillabéry,Tera,Tera,4935,0,0,0,0
2023-04-30,Tillabéry,Gotheye,Gotheye,1107,0,10,0,0
2023-04-30,Tillabéry,Abala,Abala,310,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,250,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,133,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,60,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,410,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,98,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,66,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,250,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,210,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,350,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,350,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,420,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,525,0,0,0,0
2023-04-30,Tillabéry,Abala,Abala,0,0,700,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,3500,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,392,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,42,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,7000,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,980,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,700,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,1190,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Sakoira,1645,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Sakoira,875,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,1134,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,1092,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Tillaberi,2009,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Tillaberi,1610,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,700,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Tillaberi,1050,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,805,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,1120,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,1400,0,0,0,0
2023-04-30,Tillabéry,Abala,Sanam,0,0,1400,0,0
2023-04-30,Tillabéry,Abala,Abala,700,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,789,56,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,840,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,609,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,245,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,210,490,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,840,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,1575,140,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,1155,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,735,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Ayorou,791,217,0,0,0
2023-04-30,Tillabéry,Gotheye,Gotheye,4131,0,0,0,0
2023-04-30,Tillabéry,Gotheye,Gotheye,1271,0,0,0,0
2023-04-30,Tillabéry,Kollo,Namaro,124,8,0,0,0
2023-04-30,Tillabéry,Kollo,Namaro,31,0,0,0,0
2023-04-30,Tillabéry,Kollo,Namaro,83,0,0,0,0
2023-04-30,Tillabéry,Kollo,Namaro,107,0,0,0,0
2023-04-30,Tillabéry,Baleyara,Tagazar,300,0,0,0,0
2023-04-30,Tillabéry,Baleyara,Tagazar,270,0,0,0,0
2023-04-30,Tillabéry,Tera,Tera,560,10,0,14,0
2023-04-30,Tillabéry,Tera,Tera,1580,0,0,2100,0
2023-04-30,Tillabéry,Tera,Tera,4061,54,0,0,0
2023-04-30,Tillabéry,Tera,Tera,1631,0,0,0,0
2023-04-30,Tillabéry,Tillaberi,Dessa,2247,0,0,0,0
2023-04-30,Tillabéry,Baleyara,Tagazar,3500,0,0,0,0
2023-04-30,Tillabéry,Torodi,Makalondi,3514,0,0,0,0
2023-04-30,Tillabéry,Torodi,Makalondi,219,0,4,0,0
2023-04-30,Tillabéry,Torodi,Makalondi,231,21,0,0,0
2023-04-30,Tillabéry,Torodi,Makalondi,293,0,0,0,0
2023-04-30,Tillabéry,Torodi,Torodi,2800,0,0,0,0
2023-04-30,Tillabéry,Kollo,Bitinkodji,100,0,0,0,0
2023-04-30,Tillabéry,Kollo,Bitinkodji,127,0,0,0,0
2023-04-30,Tillabéry,Kollo,N_Dounga,182,525,0,0,0
2023-04-30,Tillabéry,Kollo,Koure,840,0,0,0,0
2023-04-30,Tillabéry,Kollo,Koure,0,735,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,0,77,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,0,396,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,175,420,0,0,0
2023-04-30,Tillabéry,Kollo,Koure,0,1420,0,0,0
2023-04-30,Tillabéry,Kollo,Dantchiandou,0,245,0,0,0
2023-04-30,Tillabéry,Kollo,Dantchiandou,2009,315,0,0,0
2023-04-30,Tillabéry,Kollo,Dantchiandou,0,84,0,0,0
2023-04-30,Tillabéry,Kollo,Dantchiandou,6,168,0,0,0
2023-04-30,Tillabéry,Kollo,Hamdallaye,0,0,0,0,0
2023-04-30,Tillabéry,Kollo,Hamdallaye,0,0,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,266,0,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,140,0,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,375,75,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,91,182,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,91,49,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,308,0,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,140,245,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,0,151,0,0,0
2023-04-30,Tillabéry,Kollo,Kirtachi,0,147,0,0,0
2023-04-30,Tillabéry,Kollo,Kirtachi,329,21,0,0,0
2023-04-30,Tillabéry,Torodi,Torodi,35,100,0,0,0
2023-04-30,Tillabéry,Torodi,Torodi,490,210,0,0,0
2023-04-30,Tillabéry,Torodi,Torodi,387,35,0,0,0
2023-04-30,Tillabéry,Kollo,Kollo,63,217,0,0,0
2023-04-30,Tillabéry,Kollo,Libore,350,700,0,0,0
2023-04-30,Tillabéry,Kollo,Libore,7,49,0,0,0
2023-04-30,Tillabéry,Kollo,Libore,14,336,0,0,0
2023-04-30,Tillabéry,Kollo,N_Dounga,350,805,0,0,0
2023-04-30,Tillabéry,Kollo,N_Dounga,182,70,0,0,0
2023-04-30,Tillabéry,Kollo,Karma,105,0,0,0,0
2023-04-30,Tillabéry,Kollo,Karma,56,0,0,0,0
2023-04-30,Tillabéry,Kollo,Libore,280,252,0,0,0
2023-04-30,Tillabéry,Kollo,Libore,70,70,0,0,0
2023-04-30,Tillabéry,Kollo,N_Dounga,0,462,0,0,0
2023-04-30,Tillabéry,Kollo,Libore,574,735,0,0,0
2023-04-30,Tillabéry,Kollo,Youri,210,0,0,0,0
2023-04-30,Tillabéry,Kollo,Youri,0,210,0,0,0
2023-04-30,Tillabéry,Kollo,Youri,91,0,0,0,0
2023-04-30,Tillabéry,Kollo,Youri,0,280,0,0,0
2023-04-30,Tillabéry,Torodi,Makalondi,0,210,0,0,0
2023-04-30,Tillabéry,Torodi,Torodi,15484,469,0,0,0
2023-04-30,Tillabéry,Torodi,Torodi,180,100,0,0,0
2023-04-30,Tillabéry,Torodi,Makalondi,252,70,0,0,0
2023-04-30,Tillabéry,Torodi,Makalondi,293,0,0,0,0
2023-04-30,Tillabéry,Kollo,Kirtachi,350,210,0,0,0
2023-04-30,Tillabéry,Kollo,N_Dounga,550,490,0,0,0
2023-04-30,Tillabéry,Kollo,N_Dounga,756,0,0,0,0
2023-04-30,Tillabéry,Kollo,N_Dounga,1995,0,0,0,0
2023-04-30,Tillabéry,Kollo,N_Dounga,0,574,0,0,0
2023-04-30,Tillabéry,Torodi,Torodi,210,35,0,0,0
2023-04-30,Tillabéry,Torodi,Torodi,210,70,0,0,0
2023-04-30,Tillabéry,Torodi,Makalondi,525,0,0,0,0
2023-04-30,Tillabéry,Kollo,Karma,247,0,0,0,0
2023-04-30,Tillabéry,Torodi,Torodi,259,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,3000,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,213,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,380,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,215,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,107,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,144,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,150,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,87,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,310,0,0,0,0
2023-04-30,Tillabéry,Banibangou,Banibangou,245,0,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,600,360,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,42,24,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,0,180,280,0,0
2023-04-30,Tahoua,Madaoua,Bangui,228,300,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,240,300,70,0,0
2023-04-30,Tahoua,Madaoua,Bangui,240,90,140,0,0
2023-04-30,Tahoua,Madaoua,Bangui,120,180,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,120,180,385,0,0
2023-04-30,Tahoua,Madaoua,Bangui,120,240,35,0,0
2023-04-30,Tahoua,Madaoua,Bangui,120,180,56,0,0
2023-04-30,Tahoua,Birnin_Konni,Birnin_Konni,0,318,0,0,0
2023-04-30,Tahoua,Madaoua,Sabon_Guida,180,150,70,0,0
2023-04-30,Tahoua,Birnin_Konni,Birnin_Konni,180,0,560,0,0
2023-04-30,Tahoua,Madaoua,Bangui,48,60,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,1500,900,700,0,0
2023-04-30,Tahoua,Madaoua,Bangui,300,900,840,0,560
2023-04-30,Tahoua,Madaoua,Bangui,240,180,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,120,90,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,360,300,420,0,0
2023-04-30,Tahoua,Madaoua,Bangui,60,120,0,0,350
2023-04-30,Tahoua,Madaoua,Bangui,0,120,0,0,1050
2023-04-30,Tahoua,Madaoua,Bangui,300,300,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,60,90,0,0,140
2023-04-30,Tahoua,Birnin_Konni,Birnin_Konni,0,0,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,240,60,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,600,120,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,240,90,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,60,90,0,0,0
2023-04-30,Tahoua,Bagaroua,Bagaroua,120,42,0,0,0
2023-04-30,Tahoua,Bagaroua,Bagaroua,1500,300,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,240,78,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,156,42,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,210,156,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,300,150,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,360,420,280,0,385
2023-04-30,Tahoua,Madaoua,Bangui,900,300,350,0,0
2023-04-30,Tahoua,Bagaroua,Bagaroua,228,24,0,0,0
2023-04-30,Tahoua,Bagaroua,Bagaroua,408,564,420,0,0
2023-04-30,Tahoua,Bagaroua,Bagaroua,90,60,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,600,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,360,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,900,0,0,0,1400
2023-04-30,Tahoua,Tillia,Tillia,60,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,252,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,6000,0,0,7000,7000
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,4350,0,0,0,5040
2023-04-30,Tahoua,Tassara,Tassara,720,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,0,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,0,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,0,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,0,0,0,0,0
2023-04-30,Tahoua,Tassara,Tassara,900,600,350,650,65
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,738,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,0,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,0,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,0,0,56,0,0
2023-04-30,Tahoua,Tassara,Tassara,1800,0,0,0,0
2023-04-30,Tahoua,Tassara,Tassara,2884,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,240,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,300,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Kao,300,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,72,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,480,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,108,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,60,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,72,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,180,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,90,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,120,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,48,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,480,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,300,0,0,0,0
2023-04-30,Tahoua,Tillia,Tillia,720,0,0,700,0
2023-04-30,Tahoua,Madaoua,Bangui,420,300,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,150,600,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,120,300,420,0,0
2023-04-30,Tahoua,Madaoua,Bangui,540,300,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,120,90,140,0,0
2023-04-30,Tahoua,Madaoua,Bangui,120,42,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,120,300,105,0,0
2023-04-30,Tahoua,Birnin_Konni,Birnin_Konni,180,18,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,900,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,600,0,0,0,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,600,0,0,0,0
2023-04-30,Tahoua,Tassara,Tassara,720,0,0,0,0
2023-04-30,Tahoua,Tassara,Tassara,1320,0,0,500,0
2023-04-30,Tahoua,Tchintabaraden,Tchintabaraden,0,0,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,84,150,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,60,120,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,240,240,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,90,60,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,60,30,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,60,24,0,0,0
2023-04-30,Tahoua,Madaoua,Bangui,42,36,0,0,0
